time,asks,bids,positive,negative,neutral
2019-01-28 19:33:50.376342,109.322,109.309,11.764705882352942,11.764705882352942,76.47058823529412
2019-01-28 19:34:11.580752,109.322,109.309,11.627906976744185,11.627906976744185,76.74418604651163
2019-01-28 19:34:32.841550,109.322,109.309,11.627906976744185,11.627906976744185,76.74418604651163
