time,asks,bids,positive,negative,neutral
2019-01-28 19:34:54.089491,109.322,109.309,11.764705882352942,11.764705882352942,76.47058823529412
2019-01-28 19:35:15.420735,109.320,109.306,11.764705882352942,11.764705882352942,76.47058823529412
2019-01-28 19:35:36.705016,109.322,109.308,11.627906976744185,11.627906976744185,76.74418604651163
