time,asks,bids,positive,negative,neutral
2019-01-28 19:32:46.123301,109.322,109.310,11.904761904761905,11.904761904761905,76.19047619047619
2019-01-28 19:33:07.587247,109.320,109.306,11.904761904761905,11.904761904761905,76.19047619047619
2019-01-28 19:33:28.875229,109.322,109.309,11.764705882352942,11.764705882352942,76.47058823529412
